cif,company_group,income_type,length_of_residence_year,edu_level_group,current_job_group,total_income,estimated_income,collateral_value,dependence,marriage_status,age,gender,loan_amount,interest,duration,time_in_job,time_in_current_job,labor_contract_date,is_bad,created_at
630015111,doanh nghiệp khác,tiền mặt,1,đại học,white_staff,48000000,4461879.389,5086226250,2,có gia đình,33,2,210000000,0.1,60,tu1den3nam,1.88,06/03/2020,FALSE,16:52.0
630015111,doanh nghiệp khác,tiền mặt,1.416666667,đại học,white_staff,83000000,5250000,5086226250,2,có gia đình,33,2,300000000,0.11,120,tu1den3nam,2.1,06/03/2020,FALSE,39:19.0
4000037545,tổ chức công,chuyển khoản,11.91666667,đại học,white_manager,118884300,31333333.33,3926419000,1,có gia đình,39,1,2350000000,0.11,240,tu5,1.56,06/03/2021,FALSE,11:07.0
4000037545,tổ chức công,chuyển khoản,10,đại học,white_manager,20317640,5910328.147,918568400,1,có gia đình,37,1,550000000,0.1,180,tu5,0.09,06/03/2021,FALSE,13:45.0
4000037545,tổ chức công,chuyển khoản,11.33333333,đại học,white_manager,33779540,7268290.528,1289724000,1,có gia đình,38,1,550000000,0.1,120,tu5,0.96,06/03/2021,FALSE,55:10.0
4000037545,tổ chức công,chuyển khoản,11,đại học,white_manager,33779540,7522235.824,1192116400,1,có gia đình,38,1,700000000,0.1,180,tu5,0.72,06/03/2021,FALSE,57:58.0
5400031755,doanh nghiệp khác,tiền mặt,4,trung cấp,white_staff,49300000,17193681.88,2420640000,7,có gia đình,36,1,1600000000,0.1,180,duoi1nam,1.05,01/04/2020,FALSE,23:38.0
640012373,doanh nghiệp khác,tiền mặt,3,đại học,white_manager,59500000,32238153.53,6592230000,4,có gia đình,37,2,3000000000,0.1,180,tu1den3nam,1.25,15/02/2020,FALSE,13:02.0
5600048841,tổ chức ngoài công lập,tiền mặt,1,cao đẳng,unknown,24000000,3761117.912,1404000000,1,có gia đình,48,1,350000000,0.1,180,tu1den3nam,0.01,14/12/2021,FALSE,30:52.0
5600048872,tổ chức ngoài công lập,khác,15,trung cấp,business,30000000,8596840.942,1336088000,1,độc thân,19,1,800000000,0.1,180,tu3den4nam,0,,FALSE,28:00.0
630014938,doanh nghiệp khác,tiền mặt,1,đại học,white_staff,30000000,8596840.942,1232800000,7,có gia đình,25,1,800000000,0.1,180,tu1den3nam,1.21,03/02/2020,FALSE,30:21.0
210051841,tổ chức ngoài công lập,tiền mặt,8,trung cấp,unknown,21000000,6475386.107,908964600,1,có gia đình,41,1,490000000,0.1,120,tu1den3nam,0,,FALSE,06:51.0
1110085758,doanh nghiệp khác,tiền mặt,2,đại học,unknown,60000000,11498274.76,1540123200,2,có gia đình,34,2,1070000000,0.1,180,tu5,1.51,04/10/2019,FALSE,13:56.0
7010014397,tổ chức ngoài công lập,khác,38,trung cấp,business,30000000,7608775.03,574900000,2,có gia đình,38,2,300000000,0.1,48,tu4den5nam,0,,FALSE,04:56.0
7000052255,tổ chức ngoài công lập,tiền mặt,14.91666667,cao đẳng,unknown,12000000,3500000,719819800,1,độc thân,31,1,200000000,0.11,120,tu4den5nam,0,,FALSE,51:05.0
820012258,doanh nghiệp khác,chuyển khoản,28,trung cấp,blue_staff,45920358,15044471.65,2008720000,7,có gia đình,31,1,1400000000,0.1,180,tu5,1.07,24/04/2020,FALSE,23:47.0
930010933,doanh nghiệp khác,khác,8,trung cấp,white_manager,28500000,8365547.84,1013472000,2,có gia đình,39,1,700000000,0.1,144,tu1den3nam,0.17,04/12/2020,FALSE,53:39.0
500063457,doanh nghiệp khác,tiền mặt,0.583333333,trung cấp,unknown,10000000,1062352.236,404229000,1,khác,56,2,50000000,0.1,60,duoi1nam,0.58,20/06/2020,FALSE,26:23.0
900051247,tổ chức ngoài công lập,tiền mặt,2.583333333,trung cấp,unknown,14000000,6374113.413,777135500,1,độc thân,32,1,300000000,0.1,60,duoi1nam,0,,FALSE,10:56.0
300135747,doanh nghiệp lớn,chuyển khoản,2,cao đẳng,white_staff,29474902,8596840.942,1540210578,2,có gia đình,31,1,800000000,0.1,180,tu5,0.2,01/11/2020,FALSE,31:46.0
5600053867,doanh nghiệp khác,tiền mặt,13,đại học,white_manager,29000000,6770012.242,913152900,2,có gia đình,45,1,630000000,0.1,180,duoi1nam,0.01,07/05/2021,FALSE,31:42.0
610015090,doanh nghiệp khác,tiền mặt,0,đại học,white_manager,35000000,22566707.47,3168000000,1,độc thân,38,1,2100000000,0.1,180,tu1den3nam,2.5,20/11/2018,TRUE,11:23.0
3050008044,doanh nghiệp khác,tiền mặt,0,cao đẳng,unknown,36000000,8596840.942,1635957600,2,có gia đình,34,1,800000000,0.1,180,tu1den3nam,1.25,02/03/2020,FALSE,24:33.0
5600052086,doanh nghiệp khác,tiền mặt,11,đại học,white_manager,30000000,7522235.824,1404044933,3,có gia đình,36,1,700000000,0.1,180,tu1den3nam,0.01,07/04/2021,FALSE,21:22.0
490018110,doanh nghiệp khác,tiền mặt,1.75,đại học,white_manager,128500000,11333333.33,5959733000,1,khác,38,2,800000000,0.12,240,tu1den3nam,1.37,22/06/2021,FALSE,02:24.0
490018110,doanh nghiệp khác,tiền mặt,1,đại học,white_manager,115000000,13969866.53,5347903000,7,khác,37,2,1300000000,0.1,180,duoi1nam,0.56,22/06/2021,FALSE,07:11.0
490018110,tổ chức ngoài công lập,khác,0,đại học,unknown,40000000,25790522.82,3436548959,1,khác,36,2,2400000000,0.1,180,tu4den5nam,0,,FALSE,32:47.0
490018110,tổ chức ngoài công lập,khác,0,đại học,unknown,60000000,16119076.77,2147670000,7,khác,37,2,1500000000,0.1,180,tu4den5nam,0,,FALSE,06:44.0
530014746,doanh nghiệp khác,tiền mặt,31,đại học,white_manager,27000000,15689234.72,2147913030,1,khác,31,1,1460000000,0.1,180,tu1den3nam,1.68,01/06/2019,TRUE,15:30.0
270026830,doanh nghiệp khác,tiền mặt,5,đại học,unknown,22000000,5311761.178,452821850,2,có gia đình,46,2,250000000,0.1,60,tu4den5nam,0.04,04/01/2021,FALSE,45:17.0
620028224,doanh nghiệp khác,tiền mặt,5.333333333,cao đẳng,white_staff,15000000,4980355.208,679800000,1,độc thân,34,1,300000000,0.1,84,tu1den3nam,2.16,10/12/2018,FALSE,39:44.0
100572951,tổ chức ngoài công lập,tiền mặt,13,đại học,business,21500000,7522235.824,1442380600,1,độc thân,27,1,700000000,0.1,180,tu1den3nam,0,,FALSE,49:21.0
100572951,tổ chức ngoài công lập,khác,14,đại học,unknown,20000000,5373025.589,855217500,1,độc thân,28,1,500000000,0.1,180,duoi1nam,0,,FALSE,22:14.0
4000036087,doanh nghiệp khác,tiền mặt,50,trung cấp,white_staff,20000000,4150296.007,369676680,7,có gia đình,50,1,250000000,0.1,84,tu1den3nam,2.42,01/10/2018,TRUE,35:09.0
710031251,doanh nghiệp khác,tiền mặt,9,cao đẳng,unknown,25000000,10746051.18,2023970000,1,độc thân,22,2,1000000000,0.1,180,tu1den3nam,1.58,01/07/2019,FALSE,27:06.0
5200034075,tổ chức công,chuyển khoản,14.58333333,đại học,unknown,97795928,62500000,6604395474,1,có gia đình,31,1,5000000000,0.11,300,tu5,1,24/05/2021,FALSE,36:43.0
5200034075,tổ chức công,chuyển khoản,13,đại học,unknown,11028980,3761117.912,502679030,1,có gia đình,30,1,350000000,0.1,180,tu5,10.48,14/10/2010,FALSE,10:51.0
120081183,doanh nghiệp khác,tiền mặt,31.08333333,trung cấp,blue_staff,15000000,4980355.208,1018238000,2,có gia đình,42,2,300000000,0.1,84,tu1den3nam,0.78,01/07/2020,FALSE,21:46.0
5600050950,tổ chức ngoài công lập,tiền mặt,8,trung cấp,unknown,14500000,8300592.013,743950800,7,khác,51,2,500000000,0.1,84,tu1den3nam,0,11/03/2021,FALSE,32:43.0
3100034001,doanh nghiệp khác,tiền mặt,5,đại học,white_staff,12000000,4513341.494,420000000,1,khác,31,2,420000000,0.1,180,tu1den3nam,1.78,01/07/2019,FALSE,37:07.0
5600051645,doanh nghiệp khác,tiền mặt,4,đại học,white_staff,14990000,5312378.889,612460000,1,có gia đình,33,1,320000000,0.1,84,tu1den3nam,0.04,22/04/2021,FALSE,54:37.0
380018581,doanh nghiệp khác,tiền mặt,7.083333333,đại học,white_manager,47780333,19880194.68,5307000000,1,có gia đình,33,1,1850000000,0.1,180,tu5,3.7,01/09/2017,FALSE,12:27.0
7000051058,tổ chức ngoài công lập,tiền mặt,13.41666667,trung cấp,business,14500000,4980355.208,314056180,3,có gia đình,33,2,300000000,0.1,84,duoi1nam,0,,TRUE,57:43.0
650013498,doanh nghiệp khác,tiền mặt,13.91666667,đại học,white_manager,55000000,5250000,3236800000,2,có gia đình,38,1,300000000,0.11,120,duoi1nam,0.81,01/06/2021,FALSE,40:04.0
650013498,doanh nghiệp khác,tiền mặt,14.08333333,đại học,white_manager,65000000,5075000,3236800000,2,có gia đình,38,1,290000000,0.11,120,tu1den3nam,1.13,01/06/2021,FALSE,03:16.0
650013498,doanh nghiệp khác,tiền mặt,12,đại học,white_manager,35000000,19342892.12,2912000000,2,có gia đình,37,1,1800000000,0.1,180,tu1den3nam,2.13,04/03/2019,FALSE,29:34.0
5600048944,tổ chức ngoài công lập,khác,43,đại học,business,20453400,5373025.589,944723580,2,có gia đình,43,2,500000000,0.1,180,duoi1nam,0,,FALSE,02:49.0
5400031528,doanh nghiệp khác,tiền mặt,0,đại học,white_staff,29420333,6607536.844,1157371820,1,có gia đình,34,2,500000000,0.1,120,tu1den3nam,1.22,31/12/2019,FALSE,37:24.0
5600052158,doanh nghiệp khác,tiền mặt,0,đại học,white_staff,35000000,21492102.35,2936670000,1,có gia đình,35,2,2000000000,0.1,180,tu1den3nam,0,14/06/2021,FALSE,53:34.0
820012739,doanh nghiệp khác,tiền mặt,3,đại học,white_staff,53800000,12895261.41,2260505700,3,có gia đình,34,1,1200000000,0.1,180,tu3den4nam,0.03,31/03/2021,FALSE,40:20.0
6000047379,tổ chức ngoài công lập,tiền mặt,4,cao đẳng,business,70000000,32238153.53,4306596000,4,độc thân,34,2,3000000000,0.1,180,tu3den4nam,0,,FALSE,24:12.0
480018797,tổ chức ngoài công lập,tiền mặt,37,đại học,business,60000000,11820656.29,7194944860,7,khác,38,1,1100000000,0.1,180,tu1den3nam,0,,FALSE,20:57.0
480018797,tổ chức ngoài công lập,tiền mặt,36,đại học,unknown,40000000,26865127.94,7194944860,2,khác,38,1,2500000000,0.1,180,tu1den3nam,0,,FALSE,47:49.0
3100032456,tổ chức công,chuyển khoản,3.416666667,đại học,white_staff,12296214,1992142.083,1575000000,1,có gia đình,26,1,120000000,0.1,84,tu3den4nam,3.56,29/12/2017,FALSE,01:01.0
350030160,doanh nghiệp khác,tiền mặt,17,đại học,white_manager,105000000,29981482.78,4656000000,7,khác,37,2,2790000000,0.1,180,tu5,1.96,05/04/2019,FALSE,25:33.0
310022208,doanh nghiệp khác,tiền mặt,9,đại học,white_manager,30000000,9671446.059,2288859000,2,có gia đình,35,1,900000000,0.1,180,tu1den3nam,1.02,15/04/2020,FALSE,35:25.0
4000035213,tổ chức ngoài công lập,tiền mặt,45.91666667,trung cấp,unknown,108225000,21607929.52,2166510000,2,có gia đình,45,1,1500000000,0.12,227,tu5,0,,FALSE,06:46.0
470019708,tổ chức công,chuyển khoản,2,đại học,white_staff,29378122,17730984.44,2755893826,1,có gia đình,38,1,1650000000,0.1,180,tu5,4.73,03/06/2016,TRUE,03:51.0
5600052213,doanh nghiệp khác,chuyển khoản,30,đại học,white_staff,12892982,3824468.048,319950000,2,có gia đình,42,1,180000000,0.1,60,tu5,6.91,01/06/2014,FALSE,08:02.0
380016950,doanh nghiệp khác,tiền mặt,7.75,cao đẳng,white_staff,23000000,7000000,1976640000,2,có gia đình,31,1,400000000,0.11,120,tu1den3nam,2.1,16/03/2020,FALSE,27:43.0
250097214,doanh nghiệp khác,tiền mặt,3,đại học,white_staff,30000000,16119076.77,2518905480,2,có gia đình,39,1,1500000000,0.1,180,tu1den3nam,0.07,25/12/2020,TRUE,21:49.0
3100033220,doanh nghiệp khác,chuyển khoản,9,đại học,blue_staff,46474365,18268287,1715450000,1,độc thân,41,1,1700000000,0.1,180,tu1den3nam,2.08,31/12/2018,FALSE,31:13.0
3100033268,tổ chức ngoài công lập,tiền mặt,3.666666667,trung cấp,unknown,15000000,3320236.805,675000000,2,có gia đình,56,2,200000000,0.1,84,tu1den3nam,0,,FALSE,31:23.0
3100033268,tổ chức ngoài công lập,khác,3,trung cấp,business,15000000,5631474.487,675000000,7,có gia đình,55,2,400000000,0.1,108,tu1den3nam,0,,FALSE,35:32.0
9000038833,doanh nghiệp khác,chuyển khoản,2,đại học,blue_staff,34567264,7268290.528,841174000,1,có gia đình,30,1,550000000,0.1,120,tu1den3nam,2.29,06/11/2018,FALSE,46:20.0
3030006907,tổ chức ngoài công lập,tiền mặt,0,trung cấp,unknown,8000000,1982261.053,337037680,1,độc thân,22,2,150000000,0.1,120,tu1den3nam,0.01,12/04/2021,FALSE,20:25.0
350030256,doanh nghiệp khác,tiền mặt,9,đại học,white_manager,70000000,10531130.15,1400850000,7,có gia đình,36,2,980000000,0.1,180,tu5,1.13,02/03/2020,FALSE,00:17.0
900050961,doanh nghiệp khác,tiền mặt,45.08333333,trung cấp,blue_staff,29055000,14941065.62,2471973300,1,khác,45,2,900000000,0.1,84,tu3den4nam,0.06,15/03/2021,FALSE,33:41.0
620028815,tổ chức công,chuyển khoản,23,đại học,white_staff,21404707,7522235.824,1461600000,1,có gia đình,29,1,700000000,0.1,180,tu3den4nam,3.5,25/10/2017,FALSE,43:12.0
3030006804,tổ chức ngoài công lập,tiền mặt,5,trung cấp,unknown,25000000,11122793.3,1366084000,1,có gia đình,53,2,670000000,0.1,84,tu1den3nam,0.05,30/01/2021,FALSE,15:53.0
130167611,doanh nghiệp khác,tiền mặt,13.41666667,đại học,blue_staff,14402500,4980355.208,487426000,1,có gia đình,58,1,300000000,0.1,84,tu5,3.02,02/01/2018,FALSE,31:56.0
450032330,doanh nghiệp khác,tiền mặt,0,đại học,white_staff,78000000,53730255.89,8436472848,1,có gia đình,34,1,5000000000,0.1,180,tu3den4nam,3.04,10/01/2018,TRUE,27:10.0
5010026095,tổ chức ngoài công lập,tiền mặt,6,trung cấp,business,30000000,6875407.342,630000000,1,có gia đình,49,2,450000000,0.1,95,tu5,0,,FALSE,50:15.0
5400031676,doanh nghiệp khác,tiền mặt,11.66666667,đại học,white_manager,80000000,13333333.33,6697080000,3,có gia đình,34,2,1000000000,0.11,240,tu5,2.15,02/03/2020,FALSE,53:26.0
5400031676,doanh nghiệp khác,tiền mặt,10,đại học,white_manager,30000000,23641312.59,4672320000,3,có gia đình,33,2,2200000000,0.1,180,tu1den3nam,1.18,02/03/2020,FALSE,38:51.0
300135053,doanh nghiệp khác,tiền mặt,3.5,đại học,white_staff,30000000,4150296.007,627052000,2,có gia đình,31,2,250000000,0.1,84,tu1den3nam,1.85,15/03/2019,FALSE,45:48.0
120081190,tổ chức ngoài công lập,tiền mặt,7.666666667,trung cấp,unknown,7500000,1660118.403,1168455000,2,có gia đình,42,2,100000000,0.1,84,tu1den3nam,0.01,04/05/2021,FALSE,23:40.0
4170039446,tổ chức công,chuyển khoản,7,đại học,white_staff,22759062,5373025.589,1187500800,2,có gia đình,41,2,500000000,0.1,180,tu5,0.81,26/06/2020,FALSE,48:41.0
6000048772,tổ chức ngoài công lập,tiền mặt,20,trung cấp,unknown,12000000,4927540.176,614700000,1,có gia đình,55,2,350000000,0.1,108,duoi1nam,0,,FALSE,46:28.0
3030007087,tổ chức ngoài công lập,tiền mặt,11.58333333,trung cấp,unknown,20000000,6640473.611,1649794500,1,có gia đình,50,2,400000000,0.1,84,tu5,0.06,01/06/2021,FALSE,07:33.0
5400031535,doanh nghiệp khác,tiền mặt,42,cao đẳng,white_staff,67000000,32238153.53,5419294300,1,độc thân,42,2,3000000000,0.1,180,tu1den3nam,1.72,01/07/2019,FALSE,28:31.0
2000096795,tổ chức ngoài công lập,tiền mặt,0,trung cấp,unknown,8500000,3964522.106,529320636,1,độc thân,27,2,300000000,0.1,120,tu1den3nam,0,,FALSE,06:56.0
650013285,doanh nghiệp khác,tiền mặt,0.5,đại học,white_staff,26000000,5500000,2504000000,1,khác,44,1,300000000,0.12,120,tu1den3nam,0.68,01/10/2021,FALSE,47:43.0
650013285,doanh nghiệp khác,tiền mặt,2,đại học,white_staff,15000000,5373025.589,2284809355,1,khác,43,1,500000000,0.1,180,tu1den3nam,1.65,01/08/2019,FALSE,48:40.0
5600052983,tổ chức ngoài công lập,khác,23,cao đẳng,unknown,14500000,5373025.589,1066687500,2,có gia đình,42,2,500000000,0.1,180,tu1den3nam,0,,FALSE,52:54.0
9000038747,doanh nghiệp khác,tiền mặt,21,trung cấp,white_staff,11866667,1660118.403,201180000,1,độc thân,21,2,100000000,0.1,84,tu1den3nam,1.84,01/04/2019,FALSE,21:49.0
3050008226,doanh nghiệp khác,tiền mặt,25.58333333,trung cấp,blue_staff,15000000,8798627.534,1907548000,1,độc thân,30,1,530000000,0.1,84,tu1den3nam,0.08,12/04/2021,FALSE,47:39.0
620028592,doanh nghiệp khác,tiền mặt,17.58333333,cao đẳng,white_manager,27000000,11424242.42,1540650100,1,có gia đình,58,1,650000000,0.12,132,tu5,12.27,20/07/2010,FALSE,50:32.0
620028592,doanh nghiệp khác,tiền mặt,19,cao đẳng,white_manager,27000000,9130651.215,1100000000,1,có gia đình,56,1,550000000,0.1,84,tu5,10.71,20/07/2010,FALSE,24:25.0
5400031164,doanh nghiệp khác,tiền mặt,0,đại học,white_staff,28900000,4083499.447,699249400,2,có gia đình,31,2,380000000,0.1,180,tu1den3nam,1.55,25/10/2019,FALSE,44:30.0
5400031164,doanh nghiệp khác,tiền mặt,0,đại học,white_staff,28570000,7929044.213,1003399500,2,có gia đình,30,2,600000000,0.1,120,tu1den3nam,1.28,25/10/2019,FALSE,19:49.0
7000050332,tổ chức công,tiền mặt,11.5,cao đẳng,white_staff,6928500,3320236.805,808952900,1,có gia đình,45,2,200000000,0.1,84,tu3den4nam,2.64,13/06/2018,FALSE,52:21.0
500064953,doanh nghiệp khác,chuyển khoản,0,đại học,white_staff,24428964,15366853.18,2046050000,1,độc thân,30,2,1430000000,0.1,180,tu1den3nam,2.06,05/04/2019,FALSE,18:14.0
7000049736,doanh nghiệp khác,tiền mặt,19.08333333,trung cấp,unknown,14000000,4980355.208,2882950760,1,độc thân,19,1,300000000,0.1,84,tu1den3nam,0.98,01/08/2020,FALSE,05:05.0
7000049736,doanh nghiệp khác,tiền mặt,19.83333333,trung cấp,blue_staff,34033333,20000000,2204789000,1,độc thân,19,1,1500000000,0.11,240,tu1den3nam,1.76,01/08/2020,FALSE,31:57.0
4000037284,doanh nghiệp khác,tiền mặt,2,đại học,white_staff,23000000,5946783.16,769710000,1,có gia đình,36,1,450000000,0.1,120,tu1den3nam,1.22,01/01/2020,FALSE,28:36.0
500064881,doanh nghiệp khác,chuyển khoản,8,đại học,white_staff,9479302,4298420.471,754250000,7,có gia đình,28,2,400000000,0.1,180,tu5,3.3,01/01/2018,FALSE,18:34.0
4000035914,doanh nghiệp khác,tiền mặt,41.08333333,cao đẳng,white_staff,14500000,6453437.439,725859000,1,khác,40,1,200000000,0.1,36,tu1den3nam,1.3,01/10/2019,FALSE,34:22.0
7000051539,doanh nghiệp khác,tiền mặt,1,đại học,white_manager,15000000,6447630.706,889090000,1,có gia đình,28,1,600000000,0.1,180,tu1den3nam,1.34,22/12/2019,FALSE,39:16.0
250097506,doanh nghiệp khác,tiền mặt,6,cao đẳng,white_staff,23000000,10208748.62,1666147200,2,có gia đình,36,1,950000000,0.1,180,tu1den3nam,1.9,26/06/2019,FALSE,23:56.0
540007749,doanh nghiệp khác,tiền mặt,4,đại học,white_manager,29400000,13969866.53,1870236940,1,có gia đình,38,2,1300000000,0.1,180,tu1den3nam,1.18,20/12/2019,FALSE,34:06.0
5400031281,doanh nghiệp khác,tiền mặt,1,đại học,white_staff,30000000,15044471.65,2363837000,1,có gia đình,32,1,1400000000,0.1,180,tu1den3nam,1.05,06/01/2020,FALSE,01:23.0
2000096269,tổ chức ngoài công lập,tiền mặt,3,trung cấp,unknown,22000000,5810414.409,692622571,1,có gia đình,27,2,350000000,0.1,84,tu1den3nam,0,,FALSE,39:07.0
6000047551,tổ chức ngoài công lập,tiền mặt,1.25,trung cấp,unknown,40000000,9236111.111,843180000,1,khác,61,2,250000000,0.11,36,tu4den5nam,0,,FALSE,47:52.0
6000047551,tổ chức ngoài công lập,tiền mặt,0,trung cấp,business,25000000,11413162.55,655178000,1,khác,60,2,450000000,0.1,48,tu3den4nam,0,,FALSE,47:04.0
2010008117,tổ chức ngoài công lập,tiền mặt,8,trung cấp,unknown,23000000,6447630.706,864475400,1,độc thân,19,1,600000000,0.1,180,tu1den3nam,0,,FALSE,14:24.0
900049987,doanh nghiệp khác,tiền mặt,3.416666667,cao đẳng,white_manager,25000000,8300592.013,2018078200,2,có gia đình,34,1,500000000,0.1,84,tu5,0.01,06/01/2021,FALSE,10:58.0
1110085521,tổ chức ngoài công lập,tiền mặt,13,đại học,unknown,35000000,11082026.87,1504000000,1,có gia đình,50,2,1000000000,0.1,168,tu4den5nam,1.85,11/03/2019,TRUE,16:57.0
3100033330,doanh nghiệp khác,tiền mặt,4,cao đẳng,white_staff,41000000,3500000,1449000000,2,có gia đình,35,2,200000000,0.11,120,tu3den4nam,3.14,10/03/2019,FALSE,48:04.0
