Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"65107","2019-12-19 08:27:52","1","75","<machine-learning><deep-learning><classification><feature-selection><machine-learning-model>","1",""
"65108","2019-12-19 08:33:54","3","639","<machine-learning><neural-network><lstm><data><rnn>","1",""
"65117","2019-12-19 10:30:12","0","93","<machine-learning><neural-network><regression><data><data-analysis>","1",""
"65118","2019-12-19 10:39:12","1","814","<python><convolution><scipy>","1",""
"65119","2019-12-19 10:48:57","0","97","<cnn><text-mining>","2",""
"65124","2019-12-19 11:20:52","4","129","<machine-learning><python><neural-network><deep-learning><image-classification>","3",""
"65125","2019-12-19 11:25:02","1","65","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"65126","2019-12-19 12:25:11","0","475","<keras><pytorch><normalization>","1",""
"65128","2019-12-19 12:38:09","1","803","<neural-network><deep-learning><machine-learning-model><overfitting><siamese-networks>","1",""
"65136","2019-12-19 13:56:55","2","3250","<python><regression><predictive-modeling>","2",""
"65139","2019-12-19 15:49:16","2","49","<computer-vision><opencv>","2",""
"65142","2019-12-19 16:57:21","1","89","<scikit-learn><data-cleaning><preprocessing><feature-scaling>","1",""
"65144","2019-12-19 17:03:14","1","1467","<pandas><aggregation><python-3.x>","2",""
"65147","2019-12-19 17:37:19","0","596","<machine-learning><python><unsupervised-learning><categorical-data><one-hot-encoding>","1",""
"65149","2019-12-19 18:49:02","4","644","<optimization>","1",""
"65150","2019-12-19 18:56:39","2","22","<variance>","1",""
"65152","2019-12-19 20:12:05","0","519","<scikit-learn><feature-scaling><regularization>","1",""
"65153","2019-12-19 20:17:24","3","96","<machine-learning><predictive-modeling>","2",""
"65154","2019-12-19 20:44:10","3","226","<python><classification><decision-trees><multilabel-classification>","1",""
"65166","2019-12-20 00:20:35","1","291","<machine-learning><deep-learning><predictive-modeling><feature-selection><feature-engineering>","1",""
"65168","2019-12-20 01:12:10","1","137","<deep-learning><loss-function><pytorch>","0",""
"65173","2019-12-20 04:51:32","7","183","<machine-learning><classification><statistics><performance><descriptive-statistics>","2",""
"65175","2019-12-20 07:57:05","2","37","<neural-network><visualization>","2",""
"65179","2019-12-20 10:16:38","0","73","<genetic-algorithms>","1",""
"65181","2019-12-20 11:10:33","2","97","<python><optimization><scipy><linear-algebra>","1",""
"65185","2019-12-20 12:05:58","2","104","<machine-learning><preprocessing><sql>","1",""
"65186","2019-12-20 12:34:37","2","518","<python><k-means><clustering>","2",""
"65190","2019-12-20 13:31:31","1","42","<feature-selection><feature-extraction><data-science-model>","1",""
"65194","2019-12-20 14:24:52","1","111","<apache-spark><apache-hadoop>","0",""
"65196","2019-12-20 17:08:38","3","362","<machine-learning><kaggle>","1",""
"65197","2019-12-20 19:13:35","1","1077","<machine-learning><neural-network><deep-learning><rnn>","0",""
"65198","2019-12-20 19:13:36","1","103","<machine-learning>","1",""
"65199","2019-12-20 20:04:34","1","27","<regression><random-forest><ranking>","1",""
"65205","2019-12-20 21:37:43","1","604","<deep-learning><cnn><pruning>","1",""
"65206","2019-12-20 21:41:09","3","1101","<python><tensorflow><nlp><embeddings><text-generation>","1",""
"65208","2019-12-20 22:06:05","2","51","<machine-learning><data-mining>","1",""
"65212","2019-12-20 23:14:30","2","107","<machine-learning><neural-network><cnn><backpropagation>","2",""
"65215","2019-12-21 00:15:35","1","136","<machine-learning><python><clustering><unsupervised-learning>","1","0"
"65222","2019-12-21 07:53:59","0","567","<multilabel-classification>","0",""
"65223","2019-12-21 08:05:02","3","3516","<keras><tensorflow>","1",""
"65224","2019-12-21 08:06:19","1","38","<machine-learning><information-theory>","1",""
"65228","2019-12-21 09:31:34","3","359","<metric><auc>","3",""
"65235","2019-12-21 15:21:19","1","81","<bert><transformer><search-engine><question-answering>","1",""
"65236","2019-12-21 15:31:45","4","84","<nlp><sequence-to-sequence><question-answering>","1",""
"65239","2019-12-21 17:04:52","2","138","<jupyter><kaggle>","1",""
"65240","2019-12-21 17:08:58","2","360","<prediction><missing-data>","1",""
"65241","2019-12-21 17:09:07","22","18533","<nlp><bert><machine-translation><attention-mechanism>","7",""
"65248","2019-12-21 18:26:52","2","1853","<confusion-matrix>","4",""
"65253","2019-12-21 19:34:46","1","476","<keras><image>","1",""
"65254","2019-12-21 21:01:09","0","88","<classification><classifier>","1",""
"65257","2019-12-22 01:19:11","0","169","<neural-network><deep-learning><mlp>","1",""
"65258","2019-12-22 01:54:13","3","216","<data><3d-reconstruction><cloud>","1",""
"65260","2019-12-22 02:44:56","1","469","<deep-learning><cnn><data-augmentation><image>","2",""
"65262","2019-12-22 05:00:41","2","4698","<data><apache-hadoop>","1",""
"65266","2019-12-22 08:21:17","4","3442","<xgboost><survival-analysis>","2",""
"65271","2019-12-22 10:30:12","1","3616","<lstm><pytorch><nlp><language-model>","1",""
"65272","2019-12-22 10:57:07","1","1813","<python><nlp><data><training><named-entity-recognition>","1",""
"65275","2019-12-22 11:32:27","1","19","<relational-dbms><groupby>","0",""
"65276","2019-12-22 11:44:06","2","326","<nlp><statistics><word-embeddings><stanford-nlp>","1",""
"65278","2019-12-22 12:47:36","2","190","<gan>","1",""
"65281","2019-12-22 16:49:27","9","4282","<machine-learning><classification><nlp><text-mining>","4",""
"65286","2019-12-22 18:54:00","4","493","<python><decision-trees><categorical-data><feature-scaling><transformer>","2",""
"65287","2019-12-22 19:03:32","2","235","<python><feature-selection><logistic-regression><categorical-data>","1",""
"65290","2019-12-22 20:54:12","0","58","<clustering><anomaly-detection><outlier><data-stream-mining><anomaly>","2",""
"65291","2019-12-22 21:18:43","1","81","<neural-network><word-embeddings><word2vec><rnn>","1",""
"65294","2019-12-22 22:38:50","1","700","<neural-network><activation-function><social-network-analysis><weighted-data>","1",""
"65295","2019-12-22 23:46:38","1","347","<python><pandas>","1",""
"65299","2019-12-23 02:50:56","0","84","<machine-learning><gradient-descent><backpropagation><mathematics>","1",""
"65305","2019-12-23 04:25:16","1","30","<neural-network><distance>","1",""
"65306","2019-12-23 04:55:25","2","413","<neural-network><deep-learning><loss-function>","1",""
"65307","2019-12-23 07:32:02","7","4967","<machine-learning><deep-learning><feature-selection><feature-engineering><plotting>","1",""
"65310","2019-12-23 08:35:06","1","396","<python><classification><scikit-learn><cross-validation>","2",""
"65311","2019-12-23 08:48:57","7","724","<deep-learning><generative-models>","5",""
"65312","2019-12-23 09:04:38","1","556","<python><logistic-regression><pyspark>","0",""
"65313","2019-12-23 09:21:44","1","157","<machine-learning><decision-trees>","1",""
"65317","2019-12-23 09:30:22","0","790","<machine-learning><python><data-mining><anomaly-detection>","1","0"
"65322","2019-12-23 10:36:47","3","118","<machine-learning><python><deep-learning><keras><object-detection>","2",""
"65324","2019-12-23 11:46:13","1","153","<clustering><visualization><machine-learning-model><plotting><dbscan>","2",""
"65325","2019-12-23 12:25:17","2","42","<machine-learning><neural-network>","1",""
"65331","2019-12-23 14:32:37","1","27","<cloud-computing>","0",""
"65333","2019-12-23 14:59:51","1","19","<python><aws><cloud-computing>","0",""
"65334","2019-12-23 15:22:41","1","639","<python><tensorflow><jupyter>","1",""
"65336","2019-12-23 15:57:27","2","35","<keras><time-series><lstm><stacked-lstm><gru>","0",""
"65337","2019-12-23 16:18:05","2","1591","<machine-learning><deep-learning><keras><tensorflow><predict>","2",""
"65338","2019-12-23 16:36:24","1","552","<python><classification>","1",""
"65341","2019-12-23 16:50:41","7","12133","<classification>","1",""
"65344","2019-12-23 18:58:10","3","100","<machine-learning><unsupervised-learning><supervised-learning><pattern-recognition>","1",""
"65349","2019-12-23 19:50:30","1","24","<machine-learning><deep-learning><neural-network><convolutional-neural-network>","0",""
"65351","2019-12-23 20:19:05","2","19","<machine-learning><image-classification>","1",""
"65352","2019-12-23 20:19:10","0","1484","<visualization><google>","1",""
"65354","2019-12-23 21:45:41","1","114","<tensorflow><reinforcement-learning><policy-gradients>","1",""
"65356","2019-12-23 22:27:13","1","750","<machine-learning><classification><keras><tensorflow><activation-function>","1",""
"65358","2019-12-24 01:22:33","2","49","<text-generation>","1",""
"65359","2019-12-24 01:25:34","0","28","<deep-learning><training><prediction>","0",""
"65360","2019-12-24 04:00:51","2","2906","<machine-learning>","2",""
"65363","2019-12-24 06:08:52","0","362","<tensorflow><time-series><bayesian><probabilistic-programming>","1",""
"65364","2019-12-24 06:17:15","2","50","<keras><cnn>","0",""
"65368","2019-12-24 08:41:05","1","279","<keras><tensorflow><cnn>","1",""
"65371","2019-12-24 11:13:36","2","44","<classification><binary>","1",""
"65373","2019-12-24 11:47:23","1","107","<machine-learning><loss-function><overfitting>","1",""
"65375","2019-12-24 13:20:58","3","133","<machine-learning><python><classification><scikit-learn><decision-trees>","2",""
"65379","2019-12-24 14:23:38","0","906","<tensorflow><lstm>","1",""
"65384","2019-12-24 18:03:00","0","25","<reinforcement-learning>","0",""
"65386","2019-12-24 21:18:24","0","38","<python><tensorflow><object-detection>","0",""
"65387","2019-12-24 22:32:38","2","53","<machine-learning><convolutional-neural-network>","1",""
"65392","2019-12-25 05:17:18","3","1057","<classification><cnn><convolution><matlab><mathematics>","1","0"
"65393","2019-12-25 08:21:36","2","3312","<cross-validation><multiclass-classification>","2",""
"65394","2019-12-25 08:44:02","1","318","<scikit-learn><pandas><pipelines>","1",""
"65397","2019-12-25 09:40:50","1","31","<cnn>","2",""
"65399","2019-12-25 10:02:53","0","1476","<python>","1",""
"65404","2019-12-25 12:11:13","6","428","<clustering><unsupervised-learning><kernel><rbf>","3",""
"65406","2019-12-25 13:41:00","2","998","<python><neural-network><tensorflow><time-series><lstm>","1",""
"65409","2019-12-25 15:23:25","1","173","<neural-network><deep-learning><cnn><training>","1",""
"65417","2019-12-25 21:55:33","1","248","<nlp><automatic-summarization>","2",""
"65421","2019-12-26 01:10:05","2","493","<neural-network><keras>","2",""
"65422","2019-12-26 03:10:09","1","1048","<machine-learning><deep-learning><data-mining><data-cleaning><outlier>","3",""
"65423","2019-12-26 03:36:17","1","186","<data><visualization><matplotlib><plotting>","0",""
"65424","2019-12-26 05:00:51","1","2455","<decision-trees><cross-validation><overfitting>","3",""
"65426","2019-12-26 05:32:41","0","21","<machine-learning><predictive-modeling><data-cleaning><data-analysis>","1",""
"65430","2019-12-26 06:00:27","2","68","<deep-learning><classification><nlp><text-mining><text-classification>","2",""
"65433","2019-12-26 06:32:27","3","250","<machine-learning><deep-learning><data-mining><feature-selection><feature-engineering>","2",""
"65438","2019-12-26 07:47:01","2","168","<neural-network><deep-learning><keras><tensorflow><regression>","2","0"
"65439","2019-12-26 08:10:20","0","54","<deep-learning><keras><loss-function><image>","0",""
"65446","2019-12-26 08:57:32","0","42","<machine-learning><data-mining><anomaly-detection><similarity><outlier>","1",""
"65449","2019-12-26 10:01:14","4","561","<machine-learning><probability><bayesian>","3",""
"65452","2019-12-26 10:21:54","1","50","<data-mining><dataset>","2",""
"65459","2019-12-26 11:03:20","2","76","<machine-learning><python><scipy>","1",""
"65460","2019-12-26 11:04:42","4","345","<deep-learning><multi-output>","2",""
"65461","2019-12-26 11:33:02","0","160","<time-series><visualization>","2",""
"65464","2019-12-26 12:14:25","1","419","<machine-learning><normalization>","1",""
"65466","2019-12-26 13:05:44","1","47","<time-series><pandas><boosting>","1",""
"65467","2019-12-26 13:22:33","6","1581","<regression><predictive-modeling><distribution>","4",""
"65469","2019-12-26 14:28:55","1","23","<neural-network><distance>","0",""
"65471","2019-12-26 14:43:34","9","18961","<python><neural-network><keras>","3",""
"65472","2019-12-26 14:44:40","5","708","<python><clustering><similarity><distance>","3",""
"65477","2019-12-26 16:53:32","3","54","<nlp><named-entity-recognition><spacy>","0",""
"65490","2019-12-26 21:32:42","2","680","<deep-learning><reinforcement-learning><q-learning><dqn>","1",""
"65497","2019-12-27 05:49:28","3","224","<machine-learning><deep-learning><preprocessing><speech-to-text>","1",""
"65498","2019-12-27 06:37:27","1","162","<machine-learning><predictive-modeling><xgboost><feature-engineering><correlation>","2",""
"65500","2019-12-27 07:45:13","2","54","<clustering><unsupervised-learning>","1",""
"65502","2019-12-27 08:09:59","4","4422","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","3",""
"65504","2019-12-27 08:38:42","1","49","<python><mathematics>","2",""
"65511","2019-12-27 09:06:17","2","37","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"65516","2019-12-27 10:07:28","2","518","<deep-learning><cnn><transfer-learning><convolutional-neural-network><vgg16>","1",""
"65517","2019-12-27 10:12:58","1","483","<machine-learning><azure-ml>","0",""
"65518","2019-12-27 10:20:04","3","3501","<keras><tensorflow><prediction>","1",""
"65519","2019-12-27 10:22:26","5","466","<machine-learning><deep-learning><data-mining><predictive-modeling><logistic-regression>","2",""
"65520","2019-12-27 10:38:02","3","31","<machine-learning><data-mining><anomaly-detection><dimensionality-reduction><data-stream-mining>","0",""
"65521","2019-12-27 12:37:34","1","4271","<neural-network><image-recognition><ocr><colab><tesseract>","0",""
"65525","2019-12-27 13:23:56","3","133","<machine-learning><deep-learning><classification><keras>","1",""
"65527","2019-12-27 14:18:24","2","996","<machine-learning><python><scikit-learn>","1",""
"65531","2019-12-27 16:58:44","3","673","<probability><histogram>","1",""
"65533","2019-12-27 18:49:56","2","207","<loss-function><autoencoder><sparsity>","0",""
"65535","2019-12-27 20:31:43","1","51","<optimization>","1",""
"65537","2019-12-27 20:38:14","2","1256","<r><bayesian-networks>","2",""
"65542","2019-12-28 03:38:13","2","312","<time-series><lstm><matlab>","0",""
"65544","2019-12-28 09:16:30","2","1770","<machine-learning><theory>","0",""
